# source_file=Ens1.csv
# note=stationary-guard: a->0 and v->0 when stationary
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_lin_mps2_clean,ay_lin_mps2_clean,az_lin_mps2_clean,ax_lin_mps2_used,ay_lin_mps2_used,az_lin_mps2_used,ax_lin_mps2_int,ay_lin_mps2_int,az_lin_mps2_int,gx_rads,gy_rads,gz_rads,jerk_mag,jerk_isolated,stationary,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
3.738,205573.0,0.02400000000000002,0.5855956661104287,-0.001168999333470671,-0.01116699363290589,-0.8105255378619752,0.9588908550521492,-0.8579615199801132,-108.31179640306028,0.034629,0.011328,0.031388,0.017108744711543687,0.008136103063249902,-0.003137568934611222,0.018394151672382755,0.0008554905704125061,-0.0012237488991379277,0.0,0.0,0.0,0.0,0.003196,0.001065,0.7051046746337537,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
3.766,205601.0,0.028000000000000025,0.5860793819002921,-0.0010890007096132398,-0.011125007249262896,-0.8101765279261858,0.9598519759477903,-0.8482858599663085,-108.24336666420673,0.043013,0.018181,0.030137,0.030205138878698884,0.014700875680167607,-0.004035709242196141,0.03121595594945827,0.007355560299569749,-0.0021033868496343343,0.0,0.0,0.0,-0.002131,0.005326,0.001065,0.514364247882132,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
3.792,205627.0,0.0259999999999998,0.5860653016300134,0.0012700006536307698,-0.011556005947525334,-0.8101804169752574,1.1583039050177493,-0.6581876483056348,-108.24448280817572,-0.016584,-0.007926,0.028883,0.0040845128286043295,0.003617091670959017,-0.0050937657910661936,0.005054047725430442,-0.0036980177793687168,-0.0031358295013014697,0.0,0.0,0.0,0.001065,0.001065,0.001065,1.0930746008329673,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
3.819,205654.0,0.027000000000000135,0.5860887758811602,-0.0010929995820397724,-0.011343995662085249,-0.8101666901943423,0.9799091252042784,-0.8633769827950205,-108.24211118738418,0.035217,0.020986,0.032487,0.019805297552296056,0.014050611011966363,-0.0036395731904664804,0.020600096249313932,0.006678849554958647,-0.0016674927268700034,0.0,0.0,0.0,0.001065,0.0,0.0,0.6943975423808967,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
3.847,205682.0,0.028000000000000025,0.5860559234420546,0.0012579998356643473,-0.011437998505825758,-0.8101888941630062,1.1465472056262056,-0.6513626827232292,-108.24578715527886,-0.001535,-0.002679,0.036159,0.006828755000134676,0.005839287561454213,-0.0009372994843380405,0.00755707816565861,-0.0015191110964240672,0.0010257579411441092,0.0,0.0,0.0,-0.006392,0.002131,-0.001065,0.5585381780532392,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
3.874,205709.0,0.027000000000000135,0.5863058789492486,0.0012569997404754609,-0.011380997650239633,-0.8100088327627586,1.1409869796316523,-0.6479792247398979,-108.21041873699758,-0.004883,-0.019849,0.035176,-0.0007089603523362503,-0.007101297601220982,-0.00027973820400200515,1.9199953419630633e-05,-0.014338076391363426,0.0016691608977224947,0.0,0.0,0.0,-0.004261,0.004261,0.001065,0.5512915954712414,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
3.901,205736.0,0.02699999999999969,0.5863289704050461,-0.0008419999575000533,-0.012512999368406373,-0.8099759591164646,1.1050496831007885,-0.918918596821791,-108.20847585654275,0.014796,0.031415,0.030169,0.00652823788950951,0.01481233038608814,-0.0026972505459896983,0.007195364949965279,0.007511833965463305,-0.000742057093260821,0.0,0.0,0.0,0.005326,-0.001065,0.001065,0.8564528714813654,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
3.927,205762.0,0.026000000000000245,0.5863151732086678,0.0008140002404711725,-0.010829003199093768,-0.8100102392924502,1.0599708555716416,-0.6520240420812489,-108.20922969417272,-0.001068,-0.002678,0.039476,0.001316316592114424,0.0064688005119944,0.0011818235297923222,0.0019673738656340277,-0.0008249575392141655,0.003111600987234959,0.0,0.0,0.0,0.003196,-0.001065,-0.001065,0.4064652506157239,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
3.951,205786.0,0.02400000000000002,0.5862966600008024,0.0011989993046885147,-0.013166992364331671,-0.8099885302796875,1.302917213070407,-0.773354697693321,-108.21225175335383,-0.028458,0.028236,0.035914,-0.015089411717539292,0.018596953529303246,0.0010946095653089117,-0.014330306478682601,0.011218609157821779,0.0030017543283217796,0.0,0.0,0.0,-0.001065,0.0,0.0,0.8443788291301773,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
3.977,205812.0,0.0259999999999998,0.5867459980960094,0.0011929999961287152,-0.013049999957652754,-0.8096649973726372,1.2912267233931487,-0.7667670304786512,-108.1486445709867,-0.016079,0.020237,0.023059,-0.016776804782731674,0.02045913416428164,-0.00580737820407077,-0.01588792473603306,0.012974809718874365,-0.0038686338943211495,0.0,0.0,0.0,-0.006392,0.002131,0.0,0.27924414403257547,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.0,205835.0,0.02300000000000013,0.5867537120691692,0.0018139991098372961,-0.01063299478219403,-0.8096936026684672,1.1086598763041982,-0.5466290149732986,-108.14650063684672,0.009701,-0.02408,0.033936,-0.004554565278900387,-0.0010081554712116948,-0.0033727450063038345,-0.0036393882388856304,-0.008431556331134066,-0.001423713423004003,0.0,0.0,0.0,-0.007457,0.006392,0.0,1.0775565633686766,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.079,205914.0,0.07899999999999974,0.5872970549037614,0.0002980000278586829,-0.010440000975988756,-0.8093040756581997,0.9883723794903002,-0.6749838667866321,-108.07042109900642,0.010979,-0.00644,0.02275,0.005819828202320666,-0.0037890742075496362,-0.010189990408597567,0.0065719000034449235,-0.01094093653726596,-0.008041383099738113,0.0,0.0,0.0,-0.001065,0.003196,0.0,0.15726845778990392,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.105,205940.0,0.02600000000000069,0.5872731518894113,0.0014490003747622605,-0.01255000324587051,-0.8092902093108003,1.261571594930815,-0.7102129127808027,-108.07370211660285,-0.024995,0.011728,0.028841,-0.01177879163924125,0.005476250070072537,-0.00798725535877923,-0.01093738176280857,-0.001662036511240139,-0.0057913435398895124,0.0,0.0,0.0,0.002131,0.001065,0.0,0.7670503826172224,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.126,205961.0,0.020999999999999908,0.5872968852548267,0.00040599992067635225,-0.010463997955559974,-0.8093038418794448,0.9978662446251699,-0.6665822310723668,-108.0704038599826,0.013709,-0.007428,0.037187,-0.0005844053823600721,0.00016883608644230243,-0.0030550479551319787,0.000255320059662733,-0.006923771985341389,-0.0008535052678954772,0.0,0.0,0.0,0.004261,0.001065,0.0,0.634146776372064,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.157,205992.0,0.030999999999999694,0.5875139846209404,0.0004859999872782215,-0.010634999721612933,-0.8091439788194429,1.018931651677757,-0.6709451421906399,-108.03966943127129,0.019095,-0.00198,0.044434,0.009514637275030529,-3.2308353187936894e-06,0.004206285996714832,0.010254494835564119,-0.00702739950446557,0.006346025143443901,0.0,0.0,0.0,0.013848,-0.003196,-0.001065,0.39747835889694794,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.182,206017.0,0.025000000000000355,0.5875122146402829,0.0018660006817201487,-0.008800003214971763,-0.8091652956184803,0.9416613513524008,-0.41943250212770145,-108.03874946195386,-0.001171,-0.034732,0.023549,0.0027802458181979597,-0.017221844652719767,-0.0039422610198893,0.003492671997013508,-0.02405706953953578,-0.001788475221616834,0.0,0.0,0.0,0.012783,-0.003196,0.0,0.8018997501358629,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.209,206044.0,0.026999999999999247,0.587519685575999,0.00013799992614632327,-0.010357994456692873,-0.8091435669691348,0.969810183962343,-0.6845706645437178,-108.03894072984465,-5.1e-05,-0.003473,0.0357,6.341917832256233e-05,-0.008753519396703952,-0.0013689615216899344,0.0007693197560447115,-0.015457628042628228,0.0007782231541935484,0.0,0.0,0.0,-0.003196,0.004261,0.0,0.3473493239755618,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.236,206071.0,0.027000000000000135,0.5875038564463877,0.002166999470504579,-0.011495997191010908,-0.8091368022914921,1.2119515576062279,-0.5730296469668268,-108.04022005105058,-0.032686,-0.004195,0.034537,-0.01889483926443568,-0.005274270147942975,-0.0008239560895991698,-0.018035952325333966,-0.011877629177935096,0.0013120989689836104,0.0,0.0,0.0,-0.006392,0.003196,0.001065,0.709275866077217,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.267,206102.0,0.031000000000000583,0.5878402124516635,0.0021410007737803,-0.011443004135622593,-0.808893292342582,1.205048914178452,-0.5723733662086472,-107.99259131697745,-0.015654,-0.00987,0.034895,-0.018279039917018302,-0.006857925450741726,-0.0003526696480322721,-0.017252135513137482,-0.013331450322905817,0.001766184649122948,0.0,0.0,0.0,-0.004261,0.002131,0.001065,0.05525608268627815,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.296,206131.0,0.028999999999999915,0.5878739607638235,-0.00023699998418202909,-0.011415999238067697,-0.808871946013866,1.0423390277457558,-0.7910359168063436,-107.98920088125942,0.01543,0.010691,0.032503,-0.0006022511086920153,0.004016142609162351,-0.0014997135832141657,0.00042081937036575934,-0.00243519611970655,0.0006135508857705673,0.0,0.0,0.0,-0.001065,0.001065,0.001065,0.71703433232355,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.322,206157.0,0.0259999999999998,0.5878668731677358,0.0015509996653718583,-0.009800997885434934,-0.8088968254805287,1.0130578141134523,-0.5164806937831091,-107.98890458598495,-0.005133,-0.025864,0.039352,-0.004178789396196473,-0.010937128293927916,0.001674344393298355,-0.0031301513994715685,-0.017247586307662415,0.003756921795707968,0.0,0.0,0.0,-0.003196,0.002131,0.0,0.5981938757354165,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.35,206185.0,0.02799999999999958,0.5878610829733645,0.0009450001333815807,-0.012082001705308211,-0.8088711141677171,1.1837165645869503,-0.7263185495083211,-107.99064611660255,-0.008048,0.020363,0.023942,-0.007513531634125683,0.007357807247763892,-0.00529820105557176,-0.0064085213394318484,0.0010382166037945085,-0.0031875841980838295,0.0,0.0,0.0,0.0,0.002131,0.0,0.7083183421482191,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.38,206215.0,0.03000000000000025,0.5883952675775159,0.0009530004333846696,-0.01203100547119723,-0.8084833676643629,1.1790501828875442,-0.722920224048297,-107.91493690931563,-0.020537,0.015157,0.038193,-0.016158521553988343,0.012847236919895633,-0.00041209673218141427,-0.014912959923279743,0.006466699073023887,0.0016826614150861744,0.0,0.0,0.0,-0.002131,0.004261,0.001065,0.373442230959743,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.404,206239.0,0.02400000000000002,0.5884149413809296,0.0002969999704122704,-0.009696999033965611,-0.8085009194555254,0.918521716417669,-0.6263394972700137,-107.91187963233418,0.027356,-0.021645,0.030051,0.005070898461433913,-0.003914851570998967,-0.0026915606110638106,0.0062691915018239265,-0.010218344912330495,-0.0005923363529127859,0.0,0.0,0.0,-0.003196,0.002131,0.0,1.1275048092358868,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.429,206264.0,0.025000000000000355,0.5883931534959072,0.0015640004080055316,-0.011603003026910603,-0.8084902109132943,1.180582752350654,-0.6374457165104339,-107.91472327296212,-0.020652,0.007162,0.02739,-0.009538644214983998,0.0028553571457608723,-0.005216075437773171,-0.008275356675251967,-0.0034212656380841937,-0.003092562252489173,0.0,0.0,0.0,-0.007457,0.004261,0.0,0.6499172844411207,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.457,206292.0,0.02799999999999958,0.5887278660358725,0.0015019996582222698,-0.011589997362713786,-0.8082468160846704,1.1749314698665876,-0.6427997054795815,-107.86731954229424,-0.030787,-0.014876,0.040768,-0.0224644466979518,-0.0059088017531738505,0.0008998025671370612,-0.021016290213982287,-0.01207917060286217,0.0029969531753998905,0.0,0.0,0.0,-0.003196,0.001065,0.0,0.5915787679840808,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.479,206314.0,0.02200000000000024,0.5887520851482765,-0.0008540001235097768,-0.011379001645688232,-0.808233116890723,0.9964285631570362,-0.846821442083971,-107.86492457243841,0.023552,0.01447,0.037294,-0.0009037767802377965,0.005022921558321844,0.0016336132904324978,0.0005406430472358134,-0.0011395711410515405,0.0037051557008489023,0.0,0.0,0.0,0.003196,-0.001065,0.0,1.0992839130773342,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.506,206341.0,0.027000000000000135,0.5887538246464701,0.001174999650039919,-0.00999399702340336,-0.8082497592721399,1.0050032677876615,-0.5654395440230976,-107.86348178056656,-0.000152,0.00019,0.033123,-0.0016755175193060895,0.00340391678048015,-0.00021897078770469918,-0.00022915393933511743,-0.0027353736584595873,0.0018369897244693008,0.0,0.0,0.0,0.001065,0.006392,0.001065,0.09536024534820288,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.534,206369.0,0.02799999999999958,0.5887859859403797,-0.0008329999801087938,-0.0110519997360893,-0.8082129807006825,0.9675174857936896,-0.8228534288182313,-107.86000966363548,0.014125,0.026784,0.022433,0.005844908633682802,0.017328002740100087,-0.0069794235234034024,0.007227694095767533,0.01109114945494727,-0.0048805316128994495,0.0,0.0,0.0,-0.010653,0.010653,0.002131,0.6101839979923016,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.563,206398.0,0.028999999999999915,0.5891408630418504,-0.0008099998116985556,-0.010944997455605792,-0.8079558121737263,0.9587996084356519,-0.8139241561174403,-107.80964836790488,0.026443,0.010091,0.034822,-0.0008563264218685539,0.014308726200634309,-0.0031120721801546005,0.0005217059759977443,0.007998997102930994,-0.0010040329086621826,0.0,0.0,0.0,-0.008522,0.007457,0.0,0.28759308069707773,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.591,206426.0,0.02800000000000047,0.5891407139425012,0.0016199992134087629,-0.010877994718185508,-0.8079556076968459,1.1166337816742022,-0.5844021174314655,-107.80853282292607,-0.009188,-0.008624,0.028717,0.0009773527698247776,0.0026740783655749903,-0.00480794139278307,0.002334846782691742,-0.0036039487432205984,-0.002676359632364332,0.0,0.0,0.0,-0.003196,0.007457,0.002131,0.4236510834588453,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.618,206453.0,0.027000000000000135,0.5891601105438273,-0.00013000002439184186,-0.012400002326606454,-0.8079211515898559,1.1394275122809427,-0.8492251926652844,-107.80715995857332,0.003371,0.016379,0.037473,0.0010969206885694139,0.011118559495225857,-0.0008022032623816568,0.002433770727592893,0.004799818881937515,0.0013181971540997639,0.0,0.0,0.0,0.002131,0.005326,0.001065,0.34464267526568443,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.646,206481.0,0.02799999999999958,0.5891591216604875,0.0012670002616336805,-0.010473002162659461,-0.8079481668401018,1.0552869778157115,-0.5897666695293415,-107.80606246761126,-0.000269,-0.026836,0.032539,-0.0008563264218685539,-0.008806214615727757,-0.0016635699631309029,0.0004763335682466719,-0.014993069303158912,0.00045284700306007946,0.0,0.0,0.0,0.003196,0.001065,0.0,0.7110092835587154,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.674,206509.0,0.02800000000000047,0.5895592105003851,0.0012360004413103282,-0.010552003767561963,-0.8076552883709492,1.0602136871793908,-0.5984960936902445,-107.74934737904019,-0.003837,-0.015217,0.03953,-0.0037007101263768997,-0.011322869127041928,0.0018085631318657093,-0.0023474013158210046,-0.017357043287370085,0.0038907552275453286,0.0,0.0,0.0,0.002131,0.0,-0.001065,0.17992722683354004,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.698,206533.0,0.02400000000000002,0.5895848478661986,-0.0009709997494476264,-0.011372997065363393,-0.8076257916039018,0.9870953007868684,-0.8582714443970146,-107.74683727858046,0.018369,0.028214,0.032169,0.006516410072359582,0.009930331707501197,-0.0005236184501237187,0.0078108266375165524,0.0038670010461855503,0.0015469102172972825,0.0,0.0,0.0,0.004261,0.001065,0.001065,0.9852587632972922,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.725,206560.0,0.026999999999999247,0.5895822152420613,0.0007050002573783685,-0.009660003526631262,-0.807650294853389,0.9417549411774003,-0.5874034831091497,-107.7461707553082,-0.00395,-0.023497,0.038071,-0.00034525515926786977,-0.007211484466323886,0.0014809559743275786,0.0009411780511508191,-0.013163161242861338,0.003521613261004776,0.0,0.0,0.0,0.004261,0.002131,0.0,0.6840510648061183,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
4.752,206587.0,0.027000000000000135,0.5895836486079553,-0.000762999545252025,-0.011469993163880376,-0.8076255186549305,1.0101273023080033,-0.8455718217974532,-107.74699040334127,0.001753,0.028778,0.035595,-0.00038604429564840993,0.013330433332830759,0.0010531979473112365,0.000892815783304515,0.007316694160213126,0.003067832954017324,0.0,0.0,0.0,-0.004261,0.003196,0.0,0.7587014507481489,0,1,0.0,0.0,0.0,0.0,0.00013514880853175525,-0.000515081508748574,2.958481135466071e-05,0.0005987919844911531
