t_ms,qw,qx,qy,qz,ax_mps2,ay_mps2,az_mps2,gx_deg,gy_deg,gz_deg,roll_deg,pitch_deg,yaw_deg,ax_lin_mps2,ay_lin_mps2,az_lin_mps2
161328,0.712390,0.039192,0.085820,0.695413,2.781815,-1.881288,9.414823,-8.544922,-5.493164,-3.173828,10.113835,3.885691,88.962234,3.446601,-3.600008,-0.220537
161407,0.712254,0.038658,0.084108,0.695791,2.841691,-1.769920,9.445957,-12.573241,-5.920410,-2.502441,9.932542,3.785287,88.989235,3.489324,-3.458341,-0.195925
161488,0.712086,0.039560,0.083187,0.696023,2.658472,-1.678909,9.441168,7.873535,-6.530761,3.662109,9.932446,3.635195,89.008789,3.280461,-3.367601,-0.202356
161530,0.712586,0.039877,0.081398,0.695705,2.423760,-1.674119,9.565708,-5.920410,-14.770506,-12.451171,9.811227,3.469680,88.924400,3.017464,-3.342704,-0.083096
161614,0.713128,0.039802,0.080078,0.695306,2.168690,-1.580713,9.547746,-5.432128,-9.094238,-14.282226,9.695831,3.374531,88.836334,2.746133,-3.230026,-0.105357
161691,0.713077,0.039555,0.078497,0.695554,2.112407,-1.720822,9.883048,-5.981445,-3.784179,2.258301,9.548280,3.263244,88.847191,2.670828,-3.345452,0.224641
161775,0.713590,0.041594,0.079392,0.694807,2.020199,-1.931583,9.716595,30.151365,-7.812500,-15.930175,9.784797,3.181996,88.744263,2.564730,-3.596203,0.064205
161864,0.713231,0.041320,0.078421,0.695302,1.979484,-1.573528,9.134604,-4.699707,-3.417969,-0.244141,9.685672,3.118757,88.805763,2.513204,-3.221546,-0.521235
161963,0.713948,0.040694,0.077914,0.694659,1.968706,-1.833387,9.405242,-3.112793,1.770019,-18.676758,9.590443,3.136597,88.694061,2.505476,-3.465327,-0.253161
162030,0.713533,0.040177,0.077416,0.695172,1.991459,-2.083667,9.513018,-2.319336,2.380371,0.183105,9.509750,3.130924,88.766991,2.527259,-3.702012,-0.147725
162079,0.714230,0.040270,0.076226,0.694581,2.148333,-2.047742,9.166938,0.549316,-4.638672,-10.375976,9.418409,3.034907,88.651939,2.667717,-3.650828,-0.497247
162151,0.714196,0.039804,0.075681,0.694703,1.890868,-1.985471,9.758508,-2.319336,1.220703,-6.164550,9.336572,3.026469,88.661873,2.408809,-3.574764,0.091969
162222,0.714499,0.039508,0.075003,0.694481,1.869313,-1.987866,9.794433,-1.953125,-2.136230,-11.596679,9.256396,2.998183,88.614830,2.382418,-3.563672,0.125430
162299,0.715086,0.039261,0.074912,0.693901,1.869313,-1.860930,9.429193,3.173828,1.892090,-17.089844,9.226373,3.018110,88.520790,2.385825,-3.431640,-0.240461
162369,0.715548,0.038800,0.074238,0.693523,1.577120,-1.608256,9.104667,0.366211,3.845215,-7.385253,9.132349,3.005065,88.449005,2.091402,-3.163114,-0.567666
162461,0.715996,0.039026,0.074588,0.693011,1.904041,-2.295626,9.701027,11.047362,1.647949,-15.014647,9.177143,3.021910,88.373428,2.421203,-3.858022,0.030061
162539,0.716965,0.038579,0.074277,0.692066,1.942361,-2.260899,9.554931,0.366211,1.403808,-23.071287,9.111235,3.044410,88.217888,2.463370,-3.812136,-0.117624
162626,0.717849,0.037874,0.074002,0.691218,1.786685,-2.186653,9.557326,-1.586914,3.723144,-21.972654,9.027402,3.088953,88.078445,2.315309,-3.723673,-0.117085
162715,0.719007,0.037361,0.073795,0.690064,1.754352,-2.333947,9.575289,0.732422,2.014160,-26.733397,8.963456,3.127337,87.891739,2.289539,-3.860112,-0.100481
162798,0.721020,0.037406,0.074378,0.687894,1.762734,-2.515968,9.389674,12.329101,2.990722,-41.625973,9.004589,3.198360,87.558144,2.310063,-4.048975,-0.284335
162882,0.722966,0.036597,0.074083,0.685925,1.694476,-2.856061,9.376502,1.892090,6.591796,-32.409668,8.905140,3.262650,87.242126,2.252795,-4.372178,-0.299541
162953,0.725765,0.036172,0.073878,0.683007,1.390309,-3.077600,9.450747,3.234863,-1.098633,-54.016109,8.840220,3.314940,86.779312,1.957566,-4.582674,-0.226497
163042,0.727971,0.035588,0.073939,0.680679,1.239423,-2.883604,9.402847,3.479004,2.441406,-45.104977,8.785744,3.394089,86.415131,1.820208,-4.379354,-0.275043
163128,0.730227,0.034517,0.074356,0.678269,1.191522,-2.872826,9.147778,2.258301,8.850098,-46.630856,8.717706,3.541362,86.044807,1.797477,-4.356852,-0.530373
163216,0.733366,0.033951,0.075304,0.674797,0.974773,-2.931504,9.341774,11.047362,7.080078,-62.255856,8.727989,3.705692,85.519493,1.608808,-4.416997,-0.334353
163309,0.738025,0.033262,0.076003,0.669654,0.050295,-3.165019,9.638757,9.155273,2.746582,-88.012688,8.698464,3.878283,84.733818,0.713816,-4.645230,-0.036205
163394,0.740239,0.032902,0.077064,0.667101,0.179626,-3.447631,9.165740,13.671874,5.920410,-47.058102,8.737303,4.025176,84.357773,0.868237,-4.934137,-0.506498
163470,0.742296,0.031781,0.077625,0.664801,0.564027,-4.248765,8.995694,7.080078,13.000487,-36.010742,8.672954,4.185502,84.012787,1.280018,-5.724111,-0.676266
163551,0.742973,0.031628,0.078125,0.663993,0.397573,-4.257147,9.292676,11.230468,3.234863,-19.775391,8.694231,4.248871,83.897247,1.124385,-5.735964,-0.377946
163636,0.743637,0.030917,0.078390,0.663252,0.332908,-3.758983,8.769364,4.516602,5.615234,-19.653320,8.649943,4.334300,83.787727,1.074305,-5.230160,-0.901317
163698,0.743886,0.029828,0.079905,0.662842,0.119751,-3.730243,9.089100,10.437011,19.042969,-14.526366,8.672257,4.550500,83.750656,0.898054,-5.204754,-0.578174
163756,0.744008,0.028701,0.079974,0.662746,0.240699,-4.053571,9.030421,2.075195,10.986327,-2.197266,8.580725,4.643742,83.736534,1.034916,-5.512444,-0.637931
163846,0.743823,0.027935,0.080092,0.662972,0.164059,-4.045188,8.972941,2.441406,5.371093,-4.821777,8.525903,4.709752,83.772675,0.969540,-5.494674,-0.695891
163924,0.743656,0.026505,0.080592,0.663157,0.286205,-4.216432,9.085507,-0.183105,13.854980,-6.042480,8.443775,4.859404,83.809044,1.117219,-5.651743,-0.583278
164011,0.743085,0.021043,0.082409,0.663770,0.143701,-3.772156,9.066347,-25.268553,55.541988,-3.784179,8.123535,5.424709,83.931938,1.071115,-5.152178,-0.601722
164092,0.743596,0.019672,0.083216,0.663139,1.331631,-3.838019,8.976534,2.868652,17.089844,-18.615723,8.064877,5.604926,83.848602,2.289758,-5.207726,-0.690007
164185,0.744726,0.013526,0.087934,0.661413,2.137555,-4.067941,9.514215,-5.310058,91.003410,-30.029295,7.894495,6.492955,83.666962,3.246880,-5.406696,-0.140484
164261,0.743682,0.014243,0.088618,0.662481,2.739902,-4.066743,8.477172,18.188477,3.967285,10.009766,8.018455,6.484546,83.845123,3.847797,-5.426406,-1.174772
164342,0.744465,0.011054,0.090295,0.661435,2.761458,-4.209247,9.102272,-5.737304,40.039062,-26.000975,7.868155,6.881688,83.714066,3.936888,-5.542502,-0.545366
164417,0.745642,0.010179,0.088622,0.660348,2.212998,-3.513494,8.301138,-11.535644,-6.469726,-26.611326,7.652450,6.818116,83.513374,3.377621,-4.810592,-1.352738
164507,0.745518,0.007853,0.091681,0.660103,3.299139,-4.742139,8.753797,11.535644,46.997066,-11.169433,7.690276,7.257679,83.533607,4.538456,-6.044376,-0.890082
164566,0.746047,0.005744,0.092905,0.659356,3.410508,-4.226012,8.719069,0.610352,33.020020,-12.573241,7.598206,7.530199,83.441193,4.696096,-5.511956,-0.920937
164648,0.745711,0.002858,0.094732,0.659495,4.006868,-4.497847,8.662786,-3.479004,42.053219,-6.652832,7.495718,7.904169,83.496658,5.355906,-5.765424,-0.970980
164729,0.746498,-0.007734,0.095853,0.658402,4.518205,-3.937412,7.458091,-73.974609,94.116203,-33.935547,6.663866,8.817796,83.338135,6.022007,-5.062352,-2.170470
164798,0.744961,-0.012717,0.099775,0.659482,4.721781,-3.535049,8.188572,-8.117676,78.552246,8.605957,6.559008,9.522171,83.581009,6.344642,-4.640171,-1.422938
164884,0.743973,-0.017606,0.103765,0.659869,6.001919,-2.657274,8.035291,-7.263183,82.153313,5.432128,6.461475,10.231813,83.722107,7.744482,-3.743688,-1.557378
164968,0.744306,-0.014728,0.101830,0.659866,6.237829,-3.246449,7.527547,15.258788,-31.188963,-5.920410,6.554377,9.847290,83.682564,7.915562,-4.349725,-2.074749
165051,0.745187,-0.011760,0.100219,0.659177,5.942044,-3.685935,7.537127,19.958496,-30.090330,-15.808105,6.672171,9.489532,83.545021,7.559393,-4.810145,-2.073099
165133,0.745429,-0.013739,0.102057,0.658583,4.687053,-3.509901,6.124065,4.272461,36.987305,-15.258788,6.640040,9.802229,83.490974,6.357185,-4.627685,-3.477880
165221,0.745697,-0.026686,0.104087,0.657563,5.926476,-3.948190,5.786367,-87.646477,122.131340,-31.311031,5.675554,10.972094,83.357849,7.793622,-4.900617,-3.797096
165304,0.747126,-0.032380,0.105138,0.655516,7.416178,-2.945874,6.727610,-33.447266,59.387203,-40.466305,5.237908,11.510910,83.054649,9.373809,-3.823431,-2.844938
165376,0.749857,-0.029898,0.104799,0.652562,7.338340,-3.408113,5.748047,27.954100,-13.610839,-42.907711,5.379941,11.314238,82.595993,9.262962,-4.310021,-3.828929
165422,0.752111,-0.028979,0.104100,0.650118,7.473659,-3.738626,5.738467,11.596679,-6.347656,-42.480465,5.367666,11.202048,82.206459,9.379442,-4.638833,-3.842437
165492,0.754170,-0.029832,0.102771,0.647901,7.321575,-4.255950,5.709727,-7.995605,1.525879,-40.832516,5.156483,11.167038,81.835556,9.221478,-5.120942,-3.875587
165570,0.757133,-0.029879,0.101076,0.644702,6.879694,-5.139712,5.671406,-1.770019,-7.568358,-49.804684,4.973138,11.045089,81.310257,8.759108,-5.974376,-3.920634
165625,0.760626,-0.026909,0.101577,0.640629,5.806725,-5.246291,5.479805,43.090816,-13.549804,-62.561031,5.212404,10.894582,80.708221,7.660841,-6.121449,-4.113549
165679,0.762855,-0.023686,0.098180,0.638632,5.190008,-5.944439,5.131330,14.221190,-47.485348,-30.212400,5.206611,10.372497,80.342384,6.956268,-6.820124,-4.478539
165739,0.764817,-0.022676,0.096794,0.636532,4.903803,-5.971982,5.695357,10.375976,-15.991210,-36.987305,5.161197,10.190809,79.999496,6.639455,-6.840549,-3.920735
165825,0.764891,-0.021462,0.093651,0.636955,4.963678,-6.326444,5.837861,-3.845215,-31.616209,-1.403808,5.034572,9.823014,80.003876,6.637316,-7.174717,-3.791027
165911,0.765333,-0.022626,0.089977,0.636912,4.699028,-6.059400,5.572013,-28.076170,-19.165039,-11.047362,4.652671,9.587063,79.925034,6.332846,-6.844027,-4.069103
166004,0.766598,-0.022710,0.088551,0.635587,4.281097,-6.491701,6.810238,-0.366211,-8.728027,-26.794432,4.520728,9.475968,79.699234,5.896156,-7.254372,-2.835797
166090,0.769151,-0.023633,0.087412,0.632620,3.705095,-6.143225,6.461763,-3.356933,-1.525879,-51.269527,4.316486,9.460481,79.231377,5.317538,-6.871540,-3.187366
166193,0.770556,-0.022391,0.084828,0.631305,4.176914,-6.597082,6.749166,2.990722,-28.625486,-26.794432,4.216930,9.148911,78.992096,5.736713,-7.309263,-2.909817
166281,0.770858,-0.023039,0.081264,0.631383,2.761458,-6.701265,6.666537,-21.545408,-21.789549,-1.831055,3.894108,8.880739,78.941917,4.275908,-7.359502,-3.003483
166356,0.771499,-0.022384,0.079756,0.630815,2.761458,-6.379135,6.823411,5.310058,-16.418457,-15.014647,3.833287,8.702486,78.833961,4.245747,-7.027418,-2.851956
166443,0.770978,-0.024532,0.077507,0.631652,2.032174,-5.637876,6.908434,-26.550291,-2.746582,2.563476,3.484594,8.656083,78.918472,3.508610,-6.227338,-2.771895
166536,0.770113,-0.025251,0.077446,0.632685,2.863246,-6.259384,6.783893,1.647949,7.507324,9.033203,3.427960,8.698625,79.070320,4.346882,-6.839211,-2.895918
166609,0.769774,-0.025645,0.078066,0.633006,2.132765,-6.615044,6.803053,10.498046,9.948730,-0.427246,3.442955,8.780681,79.127220,3.630287,-7.197277,-2.874473
166688,0.771197,-0.025854,0.079145,0.631129,2.800976,-7.398216,6.707253,18.066406,12.207030,-31.982420,3.483219,8.899784,78.863274,4.318648,-7.987058,-2.966737
166770,0.772333,-0.027465,0.077534,0.629870,3.585344,-7.085666,7.064110,-14.831543,2.746582,-20.141600,3.205565,8.879904,78.646301,5.099654,-7.627651,-2.613143
166858,0.772209,-0.032320,0.074925,0.630107,2.774630,-6.362370,6.518046,-52.368160,14.404295,-7.690429,2.582662,9.000630,78.630882,4.309359,-6.798972,-3.161318
166917,0.771986,-0.036345,0.072806,0.630410,2.169888,-5.948031,6.581514,-41.259762,11.535644,-5.310058,2.070767,9.104454,78.635597,3.722172,-6.298038,-3.098571
167011,0.770709,-0.042482,0.069351,0.631976,2.823728,-5.457052,7.583830,-71.899414,16.784668,10.498046,1.287313,9.241350,78.807137,4.399151,-5.674582,-2.096401
167104,0.771397,-0.043088,0.070172,0.631005,3.068020,-4.829557,8.066426,9.582520,15.563964,-20.751951,1.282384,9.360007,78.671509,4.663492,-5.046181,-1.610540
167185,0.770336,-0.043942,0.068665,0.632406,3.129093,-4.402046,8.616083,-13.244628,-2.136230,10.925292,1.111735,9.286286,78.858704,4.712110,-4.589887,-1.063530
167278,0.771018,-0.046581,0.067405,0.631521,2.828518,-4.954098,7.903565,-22.583006,15.014647,-14.160155,0.772729,9.368002,78.703339,4.425341,-5.084634,-1.774722
167376,0.771021,-0.051840,0.061874,0.631673,2.694397,-3.967350,8.851993,-80.139160,-6.652832,-13.854980,-0.102764,9.259392,78.644951,4.272869,-3.949984,-0.830168
167453,0.769880,-0.055177,0.059761,0.632984,2.991379,-3.462001,8.747809,-42.968746,12.023925,7.507324,-0.540211,9.315392,78.809097,4.579314,-3.370729,-0.932389
167525,0.768665,-0.055026,0.059842,0.634464,3.405718,-2.465673,8.667576,-0.122070,8.666992,15.136717,-0.502729,9.312654,79.032234,4.993189,-2.380733,-1.012756
167606,0.767536,-0.055523,0.061892,0.635591,3.681145,-3.446433,8.084389,13.671874,29.785154,12.634276,-0.380927,9.531396,79.224037,5.305564,-3.382113,-1.589970
167691,0.766882,-0.056338,0.060945,0.636399,4.142187,-3.278782,8.406519,-11.291503,6.164550,4.394531,-0.513450,9.507833,79.332680,5.762627,-3.192079,-1.268333
167778,0.768032,-0.058538,0.060248,0.634878,5.019961,-3.478766,8.513098,-17.333984,20.080564,-22.766111,-0.779715,9.606073,79.090775,6.656988,-3.347142,-1.158455
167878,0.769068,-0.060310,0.058806,0.633592,5.015171,-2.921924,8.299940,-22.338865,9.826660,-26.916502,-1.060410,9.606272,78.877319,6.652231,-2.742920,-1.370844
167954,0.770660,-0.059870,0.057078,0.631855,4.618795,-3.126698,7.868837,-3.234863,-7.873535,-31.311031,-1.170315,9.417934,78.599403,6.224052,-2.929035,-1.806916
168038,0.771481,-0.059009,0.053983,0.631205,3.816464,-2.708767,8.611293,-12.756347,-23.620604,-18.615723,-1.328876,9.078470,78.472733,5.364355,-2.484112,-1.073215
168124,0.772474,-0.055993,0.052544,0.630387,2.520758,-2.383044,7.949070,17.639160,-27.770994,-22.521971,-1.174483,8.729635,78.343475,4.009642,-2.184297,-1.745250
168191,0.772940,-0.054660,0.052825,0.629909,3.017725,-2.762655,8.677156,14.831543,1.098633,-14.526366,-1.040320,8.657222,78.277985,4.494353,-2.586574,-1.019477
168253,0.774464,-0.051834,0.052868,0.628271,2.975812,-4.048781,8.919053,34.851074,-11.474608,-22.460936,-0.802659,8.454356,78.040886,4.418093,-3.912850,-0.783392
168314,0.774170,-0.050402,0.053234,0.628718,3.023712,-4.591253,8.592133,22.033689,-1.770019,0.122070,-0.642986,8.383700,78.114212,4.454026,-4.482341,-1.112424
168427,0.773193,-0.048719,0.053761,0.630007,2.238146,-4.716991,8.520283,25.939939,-5.310058,12.878417,-0.439976,8.309537,78.315216,3.655896,-4.642451,-1.186444
168513,0.771883,-0.049192,0.053056,0.631634,1.820215,-4.591253,7.939490,-2.807617,-2.136230,15.563964,-0.516352,8.282189,78.549759,3.233331,-4.503768,-1.767803
168597,0.774364,-0.053626,0.050781,0.628415,3.677553,-3.881129,8.365804,-47.363277,20.568846,-56.518551,-1.113784,8.397759,78.038544,5.110248,-3.692487,-1.337180
168704,0.779018,-0.060043,0.041845,0.622716,2.623744,-3.779341,8.132289,-109.985344,-26.000975,-101.379387,-2.398226,8.046432,77.106209,3.996904,-3.372885,-1.572625
168790,0.778441,-0.062357,0.039375,0.623371,1.437012,-4.052373,8.353828,-32.836914,-4.638672,-2.441406,-2.777748,7.992603,77.181030,2.801046,-3.581581,-1.349463
168896,0.780388,-0.062927,0.034328,0.621174,2.070494,-3.926635,8.628058,-33.020020,-33.691406,-44.799801,-3.213509,7.571055,76.825569,3.363018,-3.381510,-1.081130
168990,0.779607,-0.065808,0.030559,0.622052,2.391427,-2.186653,9.647140,-60.974117,-6.469726,5.004883,-3.734844,7.441876,76.930115,3.662022,-1.553020,-0.059570
169071,0.781111,-0.066187,0.025676,0.620343,1.542393,-2.183060,9.775272,-31.005859,-30.212400,-28.442381,-4.133611,7.020769,76.658134,2.741460,-1.481233,0.064157
169162,0.781180,-0.067530,0.022148,0.620247,0.553250,-1.699266,9.510623,-47.302242,-22.705076,-8.422852,-4.507211,6.798273,76.630386,1.714499,-0.933772,-0.200280
169240,0.783347,-0.064953,0.020176,0.617852,0.489782,-1.899251,9.643546,1.281738,-34.057617,-39.916992,-4.434264,6.423291,76.279060,1.587255,-1.145549,-0.075692
169329,0.783816,-0.065204,0.017135,0.617323,-1.053809,-1.995051,9.257948,-32.043457,-29.174801,-12.695312,-4.676595,6.163395,76.195015,-0.000566,-1.199852,-0.462878
169417,0.782767,-0.066145,0.013110,0.618651,-0.294587,-1.769920,10.176438,-47.912594,-31.738281,14.465332,-5.036544,5.875402,76.382751,0.709618,-0.913213,0.455650
169529,0.782028,-0.070123,0.009727,0.619210,-0.846639,-0.376018,10.162068,-68.786621,-3.845215,6.164550,-5.632277,5.857552,76.456032,0.154526,0.581743,0.450402
169642,0.782192,-0.069577,0.013027,0.619004,-0.880170,1.451382,9.792038,18.554687,25.146482,-0.549316,-5.350491,6.114472,76.428177,0.164745,2.360941,0.080344
169725,0.780367,-0.066700,0.010089,0.621673,-1.063389,0.658630,9.866283,-6.347656,-49.316402,35.034180,-5.278996,5.662946,76.823334,-0.095375,1.556800,0.145566
169789,0.777294,-0.065384,0.006419,0.625698,-2.246528,-0.329315,9.851913,-25.817869,-47.668453,55.358883,-5.394258,5.267216,77.417763,-1.345962,0.589014,0.126599
169845,0.780764,-0.064617,0.011349,0.621373,-1.468147,0.101788,9.742940,35.156250,35.888672,-61.096188,-5.003529,5.625397,76.783287,-0.506531,0.953268,0.017386
169932,0.781444,-0.068797,0.012368,0.620048,-1.590293,0.956810,9.601634,-39.428711,37.902832,-16.845703,-5.318590,6.006706,76.582191,-0.563727,1.861143,-0.112504
170022,0.782827,-0.069531,0.015585,0.618146,-0.408351,0.974773,10.753638,7.812500,35.766602,-24.169920,-5.171960,6.336155,76.305138,0.674296,1.853696,1.043259
170101,0.786014,-0.070266,0.019238,0.613902,-0.146096,0.300575,10.764416,12.634276,41.625973,-57.800293,-5.016049,6.691082,75.688545,0.996927,1.152468,1.058546
170162,0.788435,-0.070455,0.023691,0.610610,0.493374,0.719703,10.309362,24.475096,51.757809,-43.334957,-4.749516,7.088275,75.218231,1.703913,1.525761,0.607765
170243,0.790013,-0.068633,0.027369,0.608621,0.792751,0.752036,9.989627,33.691406,24.780272,-25.756834,-4.343694,7.283980,74.944176,2.036535,1.489041,0.286745
170314,0.791184,-0.069135,0.030019,0.606917,1.021476,-0.347278,10.087823,5.249023,33.142090,-22.827147,-4.220580,7.551621,74.704941,2.310700,0.368441,0.389277
170392,0.791933,-0.068107,0.031112,0.605999,0.871787,-0.399968,9.116642,9.277344,10.620116,-13.061522,-4.058959,7.574957,74.578674,2.164972,0.288353,-0.583357
170488,0.793148,-0.067409,0.034048,0.604329,1.789080,-0.559237,9.521400,23.925779,33.081055,-20.629881,-3.806719,7.786631,74.351082,3.118182,0.086052,-0.176702
170562,0.794281,-0.067594,0.035296,0.602747,2.028582,-0.229922,8.896300,7.202147,24.658201,-20.751951,-3.752687,7.906300,74.127296,3.377981,0.406039,-0.799616
170662,0.794789,-0.070652,0.033108,0.601850,2.459685,-1.080154,10.030342,-42.724606,13.000487,-13.793944,-4.194985,7.913090,73.979042,3.810236,-0.369377,0.339783
170719,0.799403,-0.073315,0.030912,0.595503,1.848955,-2.571054,9.250763,-30.090330,12.573241,-90.881340,-4.655348,7.859285,73.047394,3.190381,-1.782335,-0.435031
170810,0.797029,-0.075822,0.034780,0.598152,2.773433,-0.542472,10.326127,-0.488281,62.438961,43.640133,-4.595305,8.403700,73.436996,4.207134,0.235039,0.652652
170897,0.796976,-0.075020,0.042682,0.597813,3.544629,-1.933978,9.756112,64.453125,78.002930,5.554199,-3.980463,9.075063,73.431221,5.091944,-1.261528,0.092276
170978,0.797231,-0.072621,0.050745,0.597138,4.822372,-2.626139,9.538166,81.787102,68.359375,0.671387,-3.209092,9.650664,73.396530,6.466926,-2.084747,-0.117842
171063,0.796283,-0.076617,0.054133,0.597606,5.320536,-2.114802,8.390951,-11.718749,69.396973,12.329101,-3.339122,10.240669,73.476784,7.064590,-1.552515,-1.246384
171143,0.795072,-0.068394,0.061993,0.599450,5.431904,-3.260819,7.152726,131.896973,24.719236,37.719727,-2.006283,10.403274,73.846764,7.203349,-2.923026,-2.490093
171243,0.794138,-0.065040,0.068305,0.600374,7.137158,-2.566263,7.021000,76.354980,45.104977,20.935057,-1.241397,10.753531,74.062187,8.967553,-2.357464,-2.614463
171318,0.790698,-0.067962,0.076220,0.603629,6.865324,-2.830913,5.327721,27.404783,102.722160,55.480953,-0.904395,11.687980,74.624596,8.852653,-2.679283,-4.277675
171403,0.786477,-0.075091,0.082533,0.607457,7.963440,-2.707570,4.555327,-23.437498,117.553703,60.424801,-1.048360,12.770670,75.246040,10.131934,-2.532523,-5.010399
171490,0.786150,-0.076160,0.083435,0.607623,8.849598,-2.744693,4.214037,0.061035,26.367186,2.075195,-1.078911,12.928647,75.279327,11.044462,-2.564658,-5.345580
171561,0.785952,-0.076342,0.085349,0.607591,9.097482,-3.145858,3.655998,14.831543,29.357908,3.540039,-0.958280,13.116395,75.302437,11.323666,-2.986073,-5.896733
171648,0.783917,-0.075518,0.088024,0.609937,9.047187,-1.935176,3.295547,24.902342,29.113768,36.437988,-0.648968,13.304678,75.694695,11.304754,-1.827046,-6.250542
171738,0.782812,-0.076647,0.088173,0.611192,9.823173,-1.926793,3.355422,-8.544922,20.080564,15.808105,-0.719676,13.399454,75.878433,12.096528,-1.806930,-6.186778
171823,0.781658,-0.078145,0.087972,0.612508,9.328602,-2.086062,2.432142,-14.099120,19.531250,16.418457,-0.848427,13.488935,76.064232,11.616858,-1.944809,-7.106205
171915,0.781117,-0.078548,0.089535,0.612919,9.775272,-1.722019,2.357897,9.033203,27.893064,6.408691,-0.763906,13.660113,76.148865,12.092019,-1.594929,-7.173769
171998,0.780142,-0.080284,0.089346,0.613963,9.236393,-1.080154,2.339934,-16.906738,21.545408,11.962890,-0.917710,13.767813,76.293869,11.571054,-0.927548,-7.186987
172098,0.779930,-0.081885,0.089310,0.614026,9.166938,-1.053809,1.926793,-12.939452,22.155760,-1.647949,-1.065417,13.878860,76.295876,11.520061,-0.876727,-7.595158
172164,0.778349,-0.083765,0.090237,0.615640,9.243578,-0.541274,1.343606,-12.817382,32.653809,24.841307,-1.139600,14.099739,76.543991,11.633399,-0.352047,-8.168969
172236,0.777799,-0.086146,0.089537,0.616110,9.217233,-1.332828,1.021476,-24.963377,21.728514,3.234863,-1.399649,14.207484,76.592430,11.624941,-1.100538,-8.485632
172318,0.778393,-0.087118,0.095888,0.614264,9.722582,-1.684896,-0.128134,41.320797,75.561523,-17.395020,-1.056505,14.850833,76.419327,12.236919,-1.510057,-9.608834
172400,0.776648,-0.089019,0.103200,0.615015,9.691447,-1.561553,-1.294508,34.606934,90.637199,22.033689,-0.674448,15.652143,76.657623,12.338148,-1.450361,-10.740074
172519,0.774962,-0.093384,0.107044,0.615837,9.430389,-1.371149,-3.153043,-11.779784,76.904297,15.380858,-0.769867,16.315693,76.835655,12.186309,-1.244647,-12.567129
172589,0.775520,-0.094347,0.107603,0.614890,9.558523,-0.834664,-3.331472,-0.793457,22.949217,-15.747069,-0.836849,16.434727,76.699150,12.333997,-0.697241,-12.739659
172657,0.775356,-0.096664,0.108284,0.614617,8.849598,-1.169967,-3.260819,-13.977050,33.508301,-2.746582,-1.004262,16.662867,76.659966,11.662514,-1.005249,-12.657438
172756,0.775114,-0.102292,0.110032,0.613700,8.489147,-1.475332,-3.955375,-33.691406,67.199707,-13.916015,-1.411127,17.225182,76.527397,11.394161,-1.244583,-13.322538
172843,0.774220,-0.108988,0.115307,0.612707,7.796987,-0.722098,-5.343289,-19.592285,106.872551,-7.934570,-1.656386,18.185909,76.450089,10.858701,-0.452701,-14.659372
172924,0.773276,-0.110832,0.119997,0.612667,7.077283,-0.851429,-6.573132,18.859863,66.101074,6.103515,-1.474702,18.746887,76.536148,10.230100,-0.612357,-15.859610
173012,0.772448,-0.113503,0.122322,0.612763,6.556366,-0.627495,-7.155121,-5.310058,50.720211,2.319336,-1.543349,19.152002,76.587715,9.774786,-0.377904,-16.418791
173095,0.772134,-0.116317,0.125241,0.612041,5.934859,-0.917293,-7.559879,0.610352,56.640621,-8.422852,-1.601202,19.620445,76.528107,9.228936,-0.659091,-16.796680
173186,0.771335,-0.118703,0.127933,0.612033,5.319339,-1.398691,-8.029304,2.746582,50.415035,1.586914,-1.617626,20.038946,76.576218,8.680821,-1.138529,-17.241732
173272,0.770271,-0.122675,0.132093,0.611706,4.393663,-0.847837,-8.521480,-0.915527,74.890137,-0.610352,-1.677385,20.706259,76.602829,7.862254,-0.579230,-17.693874
173362,0.770625,-0.128971,0.135249,0.609271,3.312312,-1.249003,-8.963361,-20.812986,74.401855,-25.878904,-2.091600,21.445076,76.265022,6.898938,-0.915753,-18.088118
173441,0.770305,-0.133412,0.138043,0.608091,2.562671,-1.888473,-9.393267,-8.239746,61.096188,-14.892577,-2.327598,22.019640,76.123337,6.240680,-1.519121,-18.480179
173528,0.769192,-0.136929,0.140249,0.608214,1.774710,-1.931583,-9.323812,-7.080078,46.447750,2.807617,-2.483883,22.477562,76.174515,5.525285,-1.538733,-18.380022
173606,0.767115,-0.142673,0.143565,0.608742,1.027463,-2.365082,-9.835148,-20.874022,70.739746,12.145995,-2.750480,23.201361,76.302597,4.892248,-1.932406,-18.841385
173695,0.765980,-0.147679,0.147447,0.608050,0.295785,-1.853745,-9.410032,-7.202147,69.458008,-3.234863,-2.942753,23.920918,76.262962,4.273498,-1.393376,-18.365589
173799,0.766572,-0.149975,0.149429,0.606256,-0.692161,-1.453777,-9.007668,7.263183,30.700684,-23.620604,-3.065291,24.264048,76.019478,3.339184,-0.975539,-17.938271
173876,0.765031,-0.154968,0.150798,0.606607,-1.644181,-2.621349,-10.015972,-27.770994,43.823238,5.615234,-3.419201,24.755047,76.072517,2.463656,-2.090037,-18.908636
173941,0.764468,-0.160103,0.154477,0.605056,-1.863325,-2.350712,-8.869955,-12.878417,61.584469,-10.375976,-3.673831,25.463030,75.890991,2.354275,-1.783181,-17.708838
174014,0.764358,-0.166327,0.159866,0.602109,-3.277584,-2.562671,-9.431587,-3.234863,89.477531,-27.587889,-3.953433,26.403057,75.529480,1.084756,-1.956866,-18.197376
